100 19631
100 19151
100 19057
110 21757
110 21917
110 21861
120 23804
120 24446
120 24201
130 27065
130 26759
130 26594
140 29437
140 29451
140 28929
150 32405
150 32181
150 32121
160 34937
160 34708
160 35001
170 37768
170 37783
170 38158
180 40550
180 40226
180 40441
190 43097
190 43255
190 43598
200 46008
200 46572
200 46571
210 49077
210 48892
210 49286
220 51664
220 52084
220 51737
230 55047
230 55103
230 54311
240 58024
240 58268
240 57860
250 60777
250 60658
250 59681
260 63796
260 64207
260 63822
270 66920
270 66910
270 67044
280 69825
280 69947
280 70055
290 73162
290 73498
290 73383
300 76386
300 76532
300 76388
310 79703
310 80276
310 79339
320 82349
320 82800
320 82795
330 86053
330 85427
330 86506
340 89812
340 88748
340 88637
350 92561
350 92105
350 92359
360 96086
360 96200
360 95255
370 99054
370 98850
370 98307
380 102381
380 102031
380 102712
390 106167
390 106421
390 105645
400 108688
400 108647
400 108555
410 112694
410 112385
410 111592
420 115680
420 114567
420 115251
430 119144
430 118761
430 118363
440 121988
440 122119
440 122392
450 125392
450 125743
450 125303
460 128714
460 128843
460 128132
470 131520
470 131972
470 131920
480 135041
480 135658
480 135984
490 139290
490 138673
490 138827
500 142341
500 142108
500 142224
510 145590
510 145480
510 146020
520 148443
520 148932
520 149275
530 152522
530 152978
530 151810
540 155442
540 155975
540 156415
550 159525
550 159377
550 160102
560 163135
560 162460
560 163665
570 166708
570 165914
570 166965
580 170180
580 170458
580 170627
590 173713
590 174514
590 174206
600 178080
600 177711
600 177376
610 180275
610 180523
610 180032
620 184410
620 183947
620 184964
630 187849
630 188352
630 188313
640 192212
640 190838
640 191741
650 195165
650 196450
650 194880
660 198358
660 198714
660 198741
670 202877
670 202345
670 203487
680 205996
680 206201
680 205519
690 209783
690 209492
690 210015
700 213553
700 213056
700 212360
710 216749
710 216469
710 217634
720 220442
720 220529
720 220763
730 224947
730 224814
730 223932
740 229076
740 227904
740 228024
750 232208
750 231868
750 231241
760 235847
760 235625
760 235352
770 238698
770 239424
770 238542
780 242591
780 242015
780 242570
790 246592
790 245532
790 246272
800 250429
800 251366
800 249808
810 254349
810 254611
810 253498
820 258308
820 257544
820 257743
830 260915
830 261902
830 261926
840 263983
840 265389
840 265744
850 268352
850 268053
850 269075
860 271665
860 271975
860 273016
870 275486
870 276546
870 275244
880 280725
880 280131
880 279223
890 283023
890 283474
890 283762
900 287662
900 286820
900 287604
910 290843
910 291680
910 291498
920 296352
920 294004
920 294140
930 298010
930 298501
930 299309
940 303439
940 301204
940 303473
950 306256
950 306926
950 306702
960 310571
960 309150
960 310007
970 314382
970 314461
970 313410
980 317222
980 317383
980 317749
990 320933
990 320721
990 320211
1000 325454
1000 325754
1000 325298
1010 329185
1010 328166
1010 328021
1020 333012
1020 330963
1020 331724
1030 336327
1030 336639
1030 336192
1040 340551
1040 339218
1040 339568
1050 343877
1050 343274
1050 343918
1060 349382
1060 347793
1060 347904
1070 352000
1070 353015
1070 352499
1080 354967
1080 357021
1080 355069
1090 358748
1090 360362
1090 359528
1100 363689
1100 364060
1100 363116
1110 367555
1110 367898
1110 367715
1120 371191
1120 371466
1120 371898
1130 375902
1130 376762
1130 375417
1140 378555
1140 379109
1140 380394
1150 383617
1150 383904
1150 384420
1160 387636
1160 388381
1160 387857
1170 392277
1170 390809
1170 391854
1180 396436
1180 396190
1180 396030
1190 398482
1190 400175
1190 399598
1200 402938
1200 404285
1200 403543
1210 406486
1210 407138
1210 408003
1220 410482
1220 412426
1220 411461
1230 415737
1230 414910
1230 415215
1240 417888
1240 420304
1240 419893
1250 423993
1250 422918
1250 423462
1260 428528
1260 426938
1260 427952
1270 431499
1270 430277
1270 431649
