100 62341
100 64577
100 63348
110 76720
110 77721
110 74591
120 89026
120 89497
120 87109
130 105923
130 105792
130 105631
140 125970
140 123792
140 123156
150 139478
150 138116
150 142003
160 163068
160 163323
160 156932
170 185933
170 178114
170 186778
180 208739
180 209056
180 207680
190 225869
190 232417
190 229568
200 251656
200 257255
200 256122
210 282169
210 279592
210 279738
220 302982
220 314771
220 305998
230 339311
230 328907
230 337770
240 364902
240 365544
240 368217
250 396443
250 393100
250 403278
260 438345
260 434905
260 433715
270 452935
270 459517
270 466970
280 504742
280 493575
280 497987
290 538598
290 530173
290 534186
300 577416
300 577895
300 571345
310 624859
310 614650
310 620399
320 650319
320 654044
320 639614
330 705843
330 698123
330 698698
340 732246
340 736894
340 742646
350 781510
350 784635
350 784971
360 833462
360 826931
360 830701
370 883597
370 878287
370 877416
380 925998
380 926582
380 926278
390 969955
390 973513
390 973550
400 1029751
400 1020514
400 1028585
410 1063772
410 1083317
410 1076788
420 1139023
420 1125897
420 1129287
430 1192048
430 1166681
430 1178556
440 1243461
440 1244162
440 1230557
450 1305838
450 1305205
450 1294590
460 1367060
460 1365616
460 1346128
470 1423687
470 1417112
470 1418376
480 1469142
480 1472201
480 1489880
490 1542091
490 1546036
490 1548577
500 1605796
500 1591750
500 1614577
510 1658657
510 1682213
510 1665184
520 1713922
520 1736138
520 1736267
530 1809773
530 1791747
530 1802869
540 1885491
540 1878986
540 1865609
550 1935526
550 1961260
550 1955779
560 2026177
560 2006904
560 2007895
570 2103346
570 2102396
570 2083190
580 2160308
580 2163460
580 2176749
590 2235379
590 2229932
590 2248749
600 2312800
600 2308501
600 2317973
610 2394911
610 2418760
610 2394609
620 2474960
620 2490238
620 2482636
630 2568419
630 2560097
630 2561398
640 2632445
640 2628501
640 2632870
650 2732840
650 2706673
650 2707255
660 2818294
660 2802920
660 2818925
670 2889633
670 2909028
670 2911049
680 2983419
680 2976382
680 2979290
690 3053641
690 3076998
690 3073724
700 3150330
700 3161228
700 3162661
710 3257369
710 3247674
710 3247406
720 3341250
720 3337235
720 3313498
730 3443549
730 3420974
730 3442378
740 3506034
740 3537683
740 3509810
750 3619097
750 3644484
750 3636265
760 3730114
760 3714022
760 3740712
770 3807667
770 3830253
770 3839285
780 3920792
780 3930687
780 3940311
790 4015706
790 4026910
790 4022972
800 4101227
800 4132094
800 4131208
810 4196282
810 4226883
810 4201345
820 4332533
820 4306076
820 4334279
830 4449898
830 4456934
830 4446070
840 4575625
840 4571095
840 4536196
850 4680092
850 4671844
850 4644528
860 4775019
860 4785506
860 4759590
870 4872317
870 4898473
870 4898701
880 4981921
880 4987643
880 4989904
890 5105913
890 5098858
890 5088282
900 5218339
900 5238824
900 5233325
910 5346044
910 5338937
910 5344880
920 5421601
920 5454327
920 5455187
930 5589208
930 5599307
930 5573000
940 5717650
940 5726809
940 5698309
950 5841272
950 5836954
950 5822378
960 5967799
960 5973297
960 5967467
970 6074329
970 6084137
970 6109116
980 6171728
980 6228932
980 6181760
990 6338575
990 6294701
990 6333723
1000 6462501
1000 6447549
1000 6464163
1010 6591402
1010 6597376
1010 6575816
1020 6668673
